date,year,month,temperature,rainfall,humidity,wind_speed,anomaly,city,season
2019-06-05,2019,6,36.37,6.17,82.1,1.9,Normal,Mumbai,Monsoon
2019-06-06,2019,6,36.35,0.36,94.5,10.1,Normal,Mumbai,Monsoon
2019-06-07,2019,6,35.82,16.8,86.6,6.8,Normal,Mumbai,Monsoon
2019-06-08,2019,6,37.16,42.98,,34.4,Normal,Mumbai,Monsoon
2019-06-09,2019,6,34.84,11.62,93.8,22.2,Normal,Mumbai,Monsoon
2019-06-10,2019,6,36.38,23.3,83.6,7.0,Normal,Mumbai,Monsoon
2019-06-11,2019,6,40.67,8.73,78.7,4.9,Heatwa,Mumbai,Monsoon
2019-06-12,2019,6,43.65,3.16,64.0,15.6,Heatwa,Mumbai,Monsoon
2019-06-13,2019,6,45.99,0.17,90.4,16.4,Heatwa,Mumbai,Monsoon
2019-06-14,2019,6,,12.71,93.1,4.3,Heatwa,Mumbai,Monsoon
2019-06-15,2019,6,41.95,8.15,91.0,14.9,Heatwa,Mumbai,Monsoon
2019-06-16,2019,6,42.04,18.28,66.2,27.3,Heatwa,Mumbai,Monsoon
2019-06-17,2019,6,36.18,14.24,74.9,16.7,Normal,Mumbai,Monsoon
2019-06-18,2019,6,34.4,53.03,88.8,11.0,Normal,Mumbai,Monsoon
2019-06-19,2019,6,36.63,8.57,99.3,9.9,Normal,Mumbai,Monsoon
2019-06-20,2019,6,37.27,6.69,84.6,10.3,Normal,Mumbai,Monsoon
2019-06-21,2019,6,36.8,4.05,93.7,5.0,Normal,Mumbai,Monsoon
2019-06-22,2019,6,33.34,7.77,76.7,27.6,Normal,Mumbai,Monsoon
2019-06-23,2019,6,37.48,24.75,,17.5,Normal,Mumbai,Monsoon
2019-06-24,2019,6,37.39,0.52,82.8,4.3,Normal,Mumbai,Monsoon
2019-06-25,2019,6,37.22,45.75,94.5,8.3,Normal,Mumbai,Monsoon
2019-06-26,2019,6,36.52,60.08,80.7,7.7,Normal,Mumbai,Monsoon
2019-06-27,2019,6,36.28,10.93,98.4,35.3,Normal,Mumbai,Monsoon
2019-06-28,2019,6,37.48,4.83,82.5,8.9,Normal,Mumbai,Monsoon
2019-06-29,2019,6,38.79,3.03,76.4,,Normal,Mumbai,Monsoon
2019-06-30,2019,6,34.46,3.88,76.7,7.0,Normal,Mumbai,Monsoon
2019-07-01,2019,7,37.48,0.62,80.0,24.5,Normal,Mumbai,Monsoon
2019-07-02,2019,7,35.71,7.73,88.0,11.7,Normal,Mumbai,Monsoon
2019-07-03,2019,7,35.61,0.71,80.1,10.2,Normal,Mumbai,Monsoon
2019-07-04,2019,7,33.47,15.21,78.4,9.9,Normal,Mumbai,Monsoon
2019-07-05,2019,7,35.32,5.58,92.1,7.2,Normal,Mumbai,Monsoon
2019-07-06,2019,7,34.21,2.67,59.3,17.8,Normal,Mumbai,Monsoon
2019-07-07,2019,7,34.97,9.45,81.6,18.3,Normal,Mumbai,Monsoon
2019-07-08,2019,7,33.98,43.69,74.3,4.2,Normal,Mumbai,Monsoon
2019-07-09,2019,7,34.91,14.25,78.1,3.6,Normal,Mumbai,Monsoon
2019-07-10,2019,7,34.93,8.12,86.9,6.0,Normal,Mumbai,Monsoon
2019-07-11,2019,7,35.64,18.0,83.4,14.2,Normal,Mumbai,Monsoon
2019-07-12,2019,7,33.02,16.05,82.6,9.8,Normal,Mumbai,Monsoon
2019-07-13,2019,7,33.23,26.68,94.5,0.9,Normal,Mumbai,Monsoon
2019-07-14,2019,7,,2.75,84.9,11.3,Normal,Mumbai,Monsoon
2019-07-15,2019,7,34.09,135.77,99.4,11.4,Extrem,Mumbai,Monsoon
2019-07-16,2019,7,36.84,4.3,90.7,4.9,Normal,Mumbai,Monsoon
2019-07-17,2019,7,35.5,33.96,77.3,37.4,Normal,Mumbai,Monsoon
2019-07-18,2019,7,36.01,3.96,100.0,12.7,Normal,Mumbai,Monsoon
2019-07-19,2019,7,37.16,31.38,87.2,9.8,Normal,Mumbai,Monsoon
2019-07-20,2019,7,34.51,39.82,100.0,8.6,Normal,Mumbai,Monsoon
2019-07-21,2019,7,34.04,1.89,82.9,16.8,Normal,Mumbai,Monsoon
2019-07-22,2019,7,36.14,44.03,87.2,6.5,Normal,Mumbai,Monsoon
2019-07-23,2019,7,35.53,1.08,88.5,17.1,Normal,Mumbai,Monsoon
2019-07-24,2019,7,34.41,2.96,83.7,36.3,Normal,Mumbai,Monsoon
2019-07-25,2019,7,36.7,7.05,95.2,4.2,Normal,Mumbai,Monsoon
2019-07-26,2019,7,34.21,60.61,100.0,13.9,Normal,Mumbai,Monsoon
2019-07-27,2019,7,34.5,8.05,66.7,11.7,Normal,Mumbai,Monsoon
2019-07-28,2019,7,34.4,9.59,91.5,3.6,Normal,Mumbai,Monsoon
2019-07-29,2019,7,32.88,14.23,77.8,30.3,Normal,Mumbai,Monsoon
2019-07-30,2019,7,34.32,41.41,64.3,5.4,Normal,Mumbai,Monsoon
2019-07-31,2019,7,36.21,18.35,,,Normal,Mumbai,Monsoon
2019-08-01,2019,8,34.69,3.05,89.2,7.4,Normal,Mumbai,Monsoon
2019-08-02,2019,8,33.98,4.33,90.4,7.1,Normal,Mumbai,Monsoon
2019-08-03,2019,8,33.59,1.23,88.0,23.7,Normal,Mumbai,Monsoon
2019-08-04,2019,8,34.24,12.41,92.0,18.2,Normal,Mumbai,Monsoon
2019-08-05,2019,8,34.77,2.39,,10.5,Normal,Mumbai,Monsoon
2019-08-06,2019,8,34.46,3.57,87.1,7.7,Normal,Mumbai,Monsoon
2019-08-07,2019,8,32.95,26.28,90.6,3.6,Normal,Mumbai,Monsoon
2019-08-08,2019,8,33.83,4.75,95.8,28.4,Normal,Mumbai,Monsoon
2019-08-09,2019,8,33.96,10.03,85.4,4.5,Normal,Mumbai,Monsoon
2019-08-10,2019,8,31.63,6.08,83.3,26.2,Normal,Mumbai,Monsoon
2019-08-11,2019,8,33.28,0.92,84.6,21.3,Normal,Mumbai,Monsoon
2019-08-12,2019,8,29.68,5.41,75.5,6.2,Normal,Mumbai,Monsoon
2019-08-13,2019,8,33.54,6.29,91.2,4.7,Normal,Mumbai,Monsoon
2019-08-14,2019,8,33.69,27.13,73.3,12.6,Normal,Mumbai,Monsoon
2019-08-15,2019,8,33.71,4.71,88.1,13.1,Normal,Mumbai,Monsoon
2019-08-16,2019,8,31.88,5.72,85.7,6.8,Normal,Mumbai,Monsoon
2019-08-17,2019,8,32.83,18.33,72.6,21.4,Normal,Mumbai,Monsoon
2019-08-18,2019,8,34.38,17.07,73.0,34.8,Normal,Mumbai,Monsoon
2019-08-19,2019,8,34.25,19.21,78.2,22.0,Normal,Mumbai,Monsoon
2019-08-20,2019,8,31.97,36.89,82.2,22.4,Normal,Mumbai,Monsoon
2019-08-21,2019,8,32.1,19.05,96.8,16.8,Normal,Mumbai,Monsoon
2019-08-22,2019,8,33.44,6.28,84.1,4.0,Normal,Mumbai,Monsoon
2019-08-23,2019,8,,20.68,89.4,8.7,Normal,Mumbai,Monsoon
2019-08-24,2019,8,31.04,8.53,95.1,24.5,Normal,Mumbai,Monsoon
2019-08-25,2019,8,33.4,3.9,93.6,9.1,Normal,Mumbai,Monsoon
2019-08-26,2019,8,32.74,4.33,84.9,9.0,Normal,Mumbai,Monsoon
2019-08-27,2019,8,31.7,3.04,79.4,6.6,Normal,Mumbai,Monsoon
2019-08-28,2019,8,28.76,1.88,89.0,14.2,Normal,Mumbai,Monsoon
2019-08-29,2019,8,30.82,2.45,79.5,14.9,Normal,Mumbai,Monsoon
2019-08-30,2019,8,29.88,0.78,99.5,9.6,Normal,Mumbai,Monsoon
2019-08-31,2019,8,31.13,26.32,91.9,21.7,Normal,Mumbai,Monsoon
2019-09-01,2019,9,29.29,32.09,86.7,2.6,Normal,Mumbai,Monsoon
2019-09-02,2019,9,28.84,10.61,89.1,10.2,Normal,Mumbai,Monsoon
2019-09-03,2019,9,27.14,22.03,86.4,38.8,Normal,Mumbai,Monsoon
2019-09-04,2019,9,31.94,2.43,82.1,13.1,Normal,Mumbai,Monsoon
2019-09-05,2019,9,29.38,27.83,89.0,10.0,Normal,Mumbai,Monsoon
2019-09-06,2019,9,30.08,8.47,83.1,24.8,Normal,Mumbai,Monsoon
2019-09-07,2019,9,29.7,0.83,100.0,13.2,Normal,Mumbai,Monsoon
2019-09-08,2019,9,27.97,1.83,79.5,13.2,Normal,Mumbai,Monsoon
2019-09-09,2019,9,27.55,4.43,89.1,16.2,Normal,Mumbai,Monsoon
2019-09-10,2019,9,27.79,0.53,78.7,10.7,Normal,Mumbai,Monsoon
2019-09-11,2019,9,28.08,4.44,78.7,18.1,Normal,Mumbai,Monsoon
2019-09-12,2019,9,29.58,0.74,70.7,20.2,Normal,Mumbai,Monsoon
2019-09-13,2019,9,27.7,3.23,88.3,35.6,Normal,Mumbai,Monsoon
2019-09-14,2019,9,31.38,3.71,80.7,23.8,Normal,Mumbai,Monsoon
2019-09-15,2019,9,30.16,62.15,93.7,12.6,Normal,Mumbai,Monsoon
2019-09-16,2019,9,29.69,3.22,88.3,13.4,Normal,Mumbai,Monsoon
2019-09-17,2019,9,28.16,3.28,86.2,4.0,Normal,Mumbai,Monsoon
2019-09-18,2019,9,30.48,13.93,73.7,14.4,Normal,Mumbai,Monsoon
2019-09-19,2019,9,27.74,23.54,89.7,14.0,Normal,Mumbai,Monsoon
2019-09-20,2019,9,27.88,5.87,79.7,7.1,Normal,Mumbai,Monsoon
2019-09-21,2019,9,28.05,25.01,73.5,14.0,Normal,Mumbai,Monsoon
2019-09-22,2019,9,28.71,4.99,88.4,3.3,Normal,Mumbai,Monsoon
2019-09-23,2019,9,28.47,2.63,74.9,32.1,Normal,Mumbai,Monsoon
2019-09-24,2019,9,26.67,,68.3,8.1,Normal,Mumbai,Monsoon
2019-09-25,2019,9,26.44,11.28,95.4,6.2,Normal,Mumbai,Monsoon
2019-09-26,2019,9,28.07,5.49,80.5,22.6,Normal,Mumbai,Monsoon
2019-09-27,2019,9,28.04,13.41,71.0,17.8,Normal,Mumbai,Monsoon
2019-09-28,2019,9,26.24,3.24,77.3,2.2,Normal,Mumbai,Monsoon
2019-09-29,2019,9,24.32,14.49,79.2,15.1,Normal,Mumbai,Monsoon
2019-09-30,2019,9,26.25,5.12,94.2,,Normal,Mumbai,Monsoon
2019-10-01,2019,10,27.36,0.16,42.0,34.8,Normal,Mumbai,Autumn
2019-10-02,2019,10,29.0,0.58,47.3,18.5,Normal,Mumbai,Autumn
2019-10-03,2019,10,24.36,0.49,62.2,3.0,Normal,Mumbai,Autumn
2019-10-04,2019,10,25.38,2.41,57.7,8.7,Normal,Mumbai,Autumn
2019-10-05,2019,10,25.31,0.78,69.1,6.1,Normal,Mumbai,Autumn
2019-10-06,2019,10,27.79,6.77,51.0,25.2,Normal,Mumbai,Autumn
2019-10-07,2019,10,25.57,1.6,58.3,19.6,Normal,Mumbai,Autumn
2019-10-08,2019,10,24.13,2.28,60.5,22.5,Normal,Mumbai,Autumn
2019-10-09,2019,10,26.2,0.12,58.0,7.4,Normal,Mumbai,Autumn
2019-10-10,2019,10,24.63,0.35,66.0,21.7,Normal,Mumbai,Autumn
2019-10-11,2019,10,23.27,0.17,49.1,4.1,Normal,Mumbai,Autumn
2019-10-12,2019,10,23.64,0.75,65.1,51.0,Normal,Mumbai,Autumn
2019-10-13,2019,10,27.45,1.52,71.4,3.7,Normal,Mumbai,Autumn
2019-10-14,2019,10,25.3,0.22,51.8,34.7,Normal,Mumbai,Autumn
2019-10-15,2019,10,24.76,0.17,64.0,21.7,Normal,Mumbai,Autumn
2019-10-16,2019,10,24.1,1.14,63.6,14.4,Normal,Mumbai,Autumn
2019-10-17,2019,10,24.79,0.31,65.9,7.9,Normal,Mumbai,Autumn
2019-10-18,2019,10,24.65,0.78,60.0,13.3,Normal,Mumbai,Autumn
2019-10-19,2019,10,,0.06,74.2,8.4,Normal,Mumbai,Autumn
2019-10-20,2019,10,24.16,1.37,81.1,21.4,Normal,Mumbai,Autumn
2019-10-21,2019,10,25.17,0.94,66.3,14.6,Normal,Mumbai,Autumn
2019-10-22,2019,10,,1.25,63.1,6.0,Normal,Mumbai,Autumn
2019-10-23,2019,10,22.17,0.39,60.1,10.3,Normal,Mumbai,Autumn
2019-10-24,2019,10,22.6,0.39,46.9,14.0,Normal,Mumbai,Autumn
2019-10-25,2019,10,20.44,1.94,45.7,18.3,Normal,Mumbai,Autumn
2019-10-26,2019,10,26.34,1.52,48.5,47.7,Normal,Mumbai,Autumn
2019-10-27,2019,10,24.48,1.04,62.7,41.4,Normal,Mumbai,Autumn
2019-10-28,2019,10,21.83,1.19,58.1,26.7,Normal,Mumbai,Autumn
2019-10-29,2019,10,22.55,0.12,75.3,13.5,Normal,Mumbai,Autumn
2019-10-30,2019,10,21.91,2.33,34.9,4.2,Normal,Mumbai,Autumn
2019-10-31,2019,10,25.07,1.76,60.4,5.2,Normal,Mumbai,Autumn
2019-11-01,2019,11,20.53,1.07,64.3,10.5,Normal,Mumbai,Autumn
2019-11-02,2019,11,22.73,3.01,69.0,3.8,Normal,Mumbai,Autumn
2019-11-03,2019,11,22.29,0.22,61.4,13.0,Normal,Mumbai,Autumn
2019-11-04,2019,11,23.6,1.39,63.6,22.8,Normal,Mumbai,Autumn
2019-11-05,2019,11,22.1,3.96,61.8,10.1,Normal,Mumbai,Autumn
2019-11-06,2019,11,19.53,0.45,64.4,10.2,Normal,Mumbai,Autumn
2019-11-07,2019,11,21.69,0.02,59.8,7.7,Normal,Mumbai,Autumn
2019-11-08,2019,11,20.52,1.59,81.2,12.0,Normal,Mumbai,Autumn
2019-11-09,2019,11,22.01,0.01,65.8,41.8,Normal,Mumbai,Autumn
2019-11-10,2019,11,23.95,2.47,62.0,13.8,Normal,Mumbai,Autumn
2019-11-11,2019,11,19.11,0.07,52.6,23.9,Normal,Mumbai,Autumn
2019-11-12,2019,11,20.43,1.27,56.6,8.0,Normal,Mumbai,Autumn
2019-11-13,2019,11,20.72,0.57,75.1,30.1,Normal,Mumbai,Autumn
2019-11-14,2019,11,20.9,0.27,35.2,,Normal,Mumbai,Autumn
2019-11-15,2019,11,22.5,2.74,60.6,,Normal,Mumbai,Autumn
2019-11-16,2019,11,21.05,1.65,59.8,8.5,Normal,Mumbai,Autumn
2019-11-17,2019,11,21.86,0.5,,24.4,Normal,Mumbai,Autumn
2019-11-18,2019,11,20.23,0.4,62.7,3.2,Normal,Mumbai,Autumn
2019-11-19,2019,11,21.44,1.6,75.2,7.3,Normal,Mumbai,Autumn
2019-11-20,2019,11,22.19,2.17,61.0,14.0,Normal,Mumbai,Autumn
2019-11-21,2019,11,19.86,1.51,59.4,7.2,Normal,Mumbai,Autumn
2019-11-22,2019,11,22.07,1.23,69.5,24.5,Normal,Mumbai,Autumn
2019-11-23,2019,11,20.91,0.31,75.3,5.3,Normal,Mumbai,Autumn
2019-11-24,2019,11,22.34,2.3,66.9,4.4,Normal,Mumbai,Autumn
2019-11-25,2019,11,20.41,1.66,70.1,22.7,Normal,Mumbai,Autumn
2019-11-26,2019,11,21.23,0.87,57.8,32.5,Normal,Mumbai,Autumn
2019-11-27,2019,11,20.54,0.86,61.3,11.3,Normal,Mumbai,Autumn
2019-11-28,2019,11,20.41,1.01,74.9,9.1,Normal,Mumbai,Autumn
2019-11-29,2019,11,20.89,2.11,65.3,7.3,Normal,Mumbai,Autumn
2019-11-30,2019,11,21.26,1.63,57.6,39.4,Normal,Mumbai,Autumn
2019-12-01,2019,12,18.54,2.33,60.3,3.9,Normal,Mumbai,Winter
2019-12-02,2019,12,22.52,0.85,70.4,39.5,Normal,Mumbai,Winter
2019-12-03,2019,12,17.54,1.18,71.3,16.4,Normal,Mumbai,Winter
2019-12-04,2019,12,19.27,2.31,51.6,17.2,Normal,Mumbai,Winter
2019-12-05,2019,12,20.12,0.32,63.6,4.7,Normal,Mumbai,Winter
2019-12-06,2019,12,20.84,0.7,59.9,32.5,Normal,Mumbai,Winter
2019-12-07,2019,12,22.56,1.16,59.3,10.7,Normal,Mumbai,Winter
2019-12-08,2019,12,17.38,2.96,73.3,26.3,Normal,Mumbai,Winter
2019-12-09,2019,12,19.38,0.02,57.6,8.7,Normal,Mumbai,Winter
2019-12-10,2019,12,16.92,0.29,54.2,9.2,Normal,Mumbai,Winter
2019-12-11,2019,12,20.14,0.32,51.9,10.9,Normal,Mumbai,Winter
2019-12-12,2019,12,20.48,0.47,58.3,19.5,Normal,Mumbai,Winter
2019-12-13,2019,12,22.44,0.4,52.6,19.1,Normal,Mumbai,Winter
2019-12-14,2019,12,20.22,1.07,51.4,11.6,Normal,Mumbai,Winter
2019-12-15,2019,12,21.59,2.6,51.1,4.4,Normal,Mumbai,Winter
2019-12-16,2019,12,20.89,1.22,51.7,1.8,Normal,Mumbai,Winter
2019-12-17,2019,12,19.36,0.33,52.4,23.5,Normal,Mumbai,Winter
2019-12-18,2019,12,17.89,2.39,64.0,7.4,Normal,Mumbai,Winter
2019-12-19,2019,12,20.41,1.2,40.4,18.7,Normal,Mumbai,Winter
2019-12-20,2019,12,17.76,0.3,53.0,8.4,Normal,Mumbai,Winter
2019-12-21,2019,12,21.94,0.54,59.0,8.4,Normal,Mumbai,Winter
2019-12-22,2019,12,19.76,1.87,71.5,1.4,Normal,Mumbai,Winter
2019-12-23,2019,12,21.81,1.61,57.5,23.6,Normal,Mumbai,Winter
2019-12-24,2019,12,19.3,1.03,58.5,5.5,Normal,Mumbai,Winter
2019-12-25,2019,12,20.44,0.19,59.1,6.8,Normal,Mumbai,Winter
2019-12-26,2019,12,20.36,1.95,41.8,24.5,Normal,Mumbai,Winter
2019-12-27,2019,12,19.99,0.44,66.6,25.8,Normal,Mumbai,Winter
2019-12-28,2019,12,19.43,1.77,66.2,19.3,Normal,Mumbai,Winter
2019-12-29,2019,12,20.69,1.25,68.1,7.3,Normal,Mumbai,Winter
2019-12-30,2019,12,18.73,0.37,85.1,13.9,Normal,Mumbai,Winter
2019-12-31,2019,12,18.34,0.29,47.0,10.9,Normal,Mumbai,Winter
2020-01-01,2020,1,22.08,0.17,45.1,3.0,Normal,Mumbai,Winter
2020-01-02,2020,1,21.34,0.33,67.1,19.0,Normal,Mumbai,Winter
2020-01-03,2020,1,20.38,0.21,56.6,28.0,Normal,Mumbai,Winter
2020-01-04,2020,1,22.81,1.15,50.1,5.0,Normal,Mumbai,Winter
2020-01-05,2020,1,19.95,1.1,57.2,18.9,Normal,Mumbai,Winter
2020-01-06,2020,1,22.37,1.06,53.8,14.9,Normal,Mumbai,Winter
2020-01-07,2020,1,20.69,1.23,77.2,3.8,Normal,Mumbai,Winter
2020-01-08,2020,1,18.94,2.02,82.6,14.1,Normal,Mumbai,Winter
2020-01-09,2020,1,23.29,2.94,43.6,18.9,Normal,Mumbai,Winter
2020-01-10,2020,1,22.06,0.31,45.2,12.2,Normal,Mumbai,Winter
2020-01-11,2020,1,20.44,1.06,52.4,12.4,Normal,Mumbai,Winter
2020-01-12,2020,1,21.76,0.1,53.1,4.8,Normal,Mumbai,Winter
2020-01-13,2020,1,20.12,0.15,52.2,15.2,Normal,Mumbai,Winter
2020-01-14,2020,1,22.03,1.27,,34.7,Normal,Mumbai,Winter
2020-01-15,2020,1,17.26,0.8,55.5,8.6,Normal,Mumbai,Winter
2020-01-16,2020,1,19.37,1.7,46.5,26.7,Normal,Mumbai,Winter
2020-01-17,2020,1,22.44,0.67,49.7,7.6,Normal,Mumbai,Winter
2020-01-18,2020,1,20.66,0.16,75.5,11.3,Normal,Mumbai,Winter
2020-01-19,2020,1,21.41,2.47,56.4,9.1,Normal,Mumbai,Winter
2020-01-20,2020,1,19.15,0.1,55.9,16.9,Normal,Mumbai,Winter
2020-01-21,2020,1,24.01,0.25,44.8,4.9,Normal,Mumbai,Winter
2020-01-22,2020,1,23.1,0.39,55.4,5.0,Normal,Mumbai,Winter
2020-01-23,2020,1,21.09,6.43,69.6,17.4,Normal,Mumbai,Winter
2020-01-24,2020,1,20.86,0.65,66.0,14.1,Normal,Mumbai,Winter
2020-01-25,2020,1,23.09,0.84,68.1,28.0,Normal,Mumbai,Winter
2020-01-26,2020,1,24.6,1.76,48.0,32.9,Normal,Mumbai,Winter
2020-01-27,2020,1,23.14,1.21,47.8,10.4,Normal,Mumbai,Winter
2020-01-28,2020,1,25.06,2.21,71.3,2.4,Normal,Mumbai,Winter
2020-01-29,2020,1,20.5,0.8,68.3,30.6,Normal,Mumbai,Winter
2020-01-30,2020,1,20.74,4.3,57.4,23.1,Normal,Mumbai,Winter
2020-01-31,2020,1,20.28,1.91,68.5,18.1,Normal,Mumbai,Winter
2020-02-01,2020,2,22.82,0.62,48.0,8.4,Normal,Mumbai,Winter
2020-02-02,2020,2,22.51,0.58,47.6,25.2,Normal,Mumbai,Winter
2020-02-03,2020,2,22.12,,43.8,15.5,Normal,Mumbai,Winter
2020-02-04,2020,2,23.66,1.38,63.6,11.1,Normal,Mumbai,Winter
2020-02-05,2020,2,24.39,1.17,62.2,8.6,Normal,Mumbai,Winter
2020-02-06,2020,2,20.36,,,3.9,Normal,Mumbai,Winter
2020-02-07,2020,2,21.85,0.99,52.2,9.1,Normal,Mumbai,Winter
2020-02-08,2020,2,24.08,0.21,84.1,15.6,Normal,Mumbai,Winter
2020-02-09,2020,2,22.25,0.46,57.4,27.0,Normal,Mumbai,Winter
2020-02-10,2020,2,21.87,0.98,73.9,12.7,Normal,Mumbai,Winter
2020-02-11,2020,2,24.7,0.02,58.5,15.1,Normal,Mumbai,Winter
2020-02-12,2020,2,21.35,0.69,55.0,18.1,Normal,Mumbai,Winter
2020-02-13,2020,2,22.94,1.69,74.2,20.3,Normal,Mumbai,Winter
2020-02-14,2020,2,24.0,0.22,67.9,8.1,Normal,Mumbai,Winter
2020-02-15,2020,2,22.76,0.08,59.8,20.6,Normal,Mumbai,Winter
2020-02-16,2020,2,24.91,2.17,71.3,8.2,Normal,Mumbai,Winter
2020-02-17,2020,2,23.0,1.15,85.2,12.7,Normal,Mumbai,Winter
2020-02-18,2020,2,,0.23,52.7,11.0,Normal,Mumbai,Winter
2020-02-19,2020,2,23.9,1.97,64.7,7.9,Normal,Mumbai,Winter
2020-02-20,2020,2,25.22,1.29,55.9,9.0,Normal,Mumbai,Winter
2020-02-21,2020,2,25.45,0.49,50.7,8.2,Normal,Mumbai,Winter
2020-02-22,2020,2,23.51,0.57,50.4,7.6,Normal,Mumbai,Winter
2020-02-23,2020,2,21.5,0.2,75.9,8.2,Normal,Mumbai,Winter
2020-02-24,2020,2,25.24,2.16,41.8,9.1,Normal,Mumbai,Winter
2020-02-25,2020,2,24.94,0.85,65.1,14.2,Normal,Mumbai,Winter
2020-02-26,2020,2,25.79,0.98,51.7,14.8,Normal,Mumbai,Winter
2020-02-27,2020,2,24.74,2.58,77.7,8.7,Normal,Mumbai,Winter
2020-02-28,2020,2,24.56,0.02,57.3,16.2,Normal,Mumbai,Winter
2020-02-29,2020,2,28.35,0.08,56.4,6.6,Normal,Mumbai,Winter
2020-03-01,2020,3,23.26,0.21,75.7,36.1,Normal,Mumbai,Spring
2020-03-02,2020,3,26.7,0.04,68.8,7.8,Normal,Mumbai,Spring
2020-03-03,2020,3,24.87,1.29,65.5,11.5,Normal,Mumbai,Spring
2020-03-04,2020,3,25.36,1.21,68.1,13.3,Normal,Mumbai,Spring
2020-03-05,2020,3,25.52,0.28,49.2,8.6,Normal,Mumbai,Spring
2020-03-06,2020,3,24.93,0.19,67.4,25.8,Normal,Mumbai,Spring
2020-03-07,2020,3,27.12,0.19,58.0,8.7,Normal,Mumbai,Spring
2020-03-08,2020,3,28.49,3.68,63.6,3.8,Normal,Mumbai,Spring
2020-03-09,2020,3,27.24,1.42,64.8,20.6,Normal,Mumbai,Spring
2020-03-10,2020,3,26.82,1.06,48.9,5.6,Normal,Mumbai,Spring
2020-03-11,2020,3,25.33,0.47,65.9,6.1,Normal,Mumbai,Spring
2020-03-12,2020,3,27.72,0.68,58.1,14.3,Normal,Mumbai,Spring
2020-03-13,2020,3,30.31,0.11,47.6,5.4,Normal,Mumbai,Spring
2020-03-14,2020,3,26.64,7.55,58.5,3.8,Normal,Mumbai,Spring
2020-03-15,2020,3,26.79,1.69,60.2,29.0,Normal,Mumbai,Spring
2020-03-16,2020,3,26.65,1.17,65.9,23.1,Normal,Mumbai,Spring
2020-03-17,2020,3,26.89,1.06,36.1,7.5,Normal,Mumbai,Spring
2020-03-18,2020,3,23.65,0.84,63.9,26.4,Normal,Mumbai,Spring
2020-03-19,2020,3,28.51,0.36,54.9,17.9,Normal,Mumbai,Spring
2020-03-20,2020,3,26.77,0.31,68.1,38.4,Normal,Mumbai,Spring
2020-03-21,2020,3,25.76,0.96,60.0,3.2,Normal,Mumbai,Spring
2020-03-22,2020,3,29.45,0.09,56.7,5.7,Normal,Mumbai,Spring
2020-03-23,2020,3,26.83,0.09,58.2,,Normal,Mumbai,Spring
2020-03-24,2020,3,28.08,0.99,63.3,9.8,Normal,Mumbai,Spring
2020-03-25,2020,3,30.93,3.03,69.1,19.5,Normal,Mumbai,Spring
2020-03-26,2020,3,26.75,2.95,51.1,19.7,Normal,Mumbai,Spring
2020-03-27,2020,3,26.7,0.01,56.6,33.9,Normal,Mumbai,Spring
2020-03-28,2020,3,29.54,0.14,74.7,13.3,Normal,Mumbai,Spring
2020-03-29,2020,3,31.0,1.05,56.4,13.5,Normal,Mumbai,Spring
2020-03-30,2020,3,27.05,2.26,63.7,13.9,Normal,Mumbai,Spring
2020-03-31,2020,3,30.16,3.71,47.7,29.5,Normal,Mumbai,Spring
2020-04-01,2020,4,30.55,2.36,42.9,22.5,Normal,Mumbai,Spring
2020-04-02,2020,4,26.73,1.36,49.6,13.6,Normal,Mumbai,Spring
2020-04-03,2020,4,31.15,0.27,53.1,2.7,Normal,Mumbai,Spring
2020-04-04,2020,4,31.4,0.09,70.4,8.8,Normal,Mumbai,Spring
2020-04-05,2020,4,29.75,0.06,71.5,6.5,Normal,Mumbai,Spring
2020-04-06,2020,4,32.23,1.14,40.7,54.7,Normal,Mumbai,Spring
2020-04-07,2020,4,32.18,0.04,54.6,30.3,Normal,Mumbai,Spring
2020-04-08,2020,4,30.76,1.61,67.0,43.5,Normal,Mumbai,Spring
2020-04-09,2020,4,30.06,1.5,58.9,8.9,Normal,Mumbai,Spring
2020-04-10,2020,4,29.41,0.1,75.0,2.4,Normal,Mumbai,Spring
2020-04-11,2020,4,30.94,2.85,66.7,17.2,Normal,Mumbai,Spring
2020-04-12,2020,4,31.98,0.89,57.3,7.3,Normal,Mumbai,Spring
2020-04-13,2020,4,,2.82,58.2,12.5,Normal,Mumbai,Spring
2020-04-14,2020,4,28.08,2.78,59.4,10.2,Normal,Mumbai,Spring
2020-04-15,2020,4,33.41,0.26,51.5,10.9,Normal,Mumbai,Spring
2020-04-16,2020,4,31.91,0.57,69.4,11.9,Normal,Mumbai,Spring
2020-04-17,2020,4,31.18,0.17,67.4,6.9,Normal,Mumbai,Spring
2020-04-18,2020,4,33.16,1.79,64.5,10.7,Normal,Mumbai,Spring
2020-04-19,2020,4,34.28,0.84,62.4,16.9,Normal,Mumbai,Spring
2020-04-20,2020,4,27.91,3.17,49.8,15.6,Normal,Mumbai,Spring
2020-04-21,2020,4,32.88,0.28,65.0,14.2,Normal,Mumbai,Spring
2020-04-22,2020,4,30.2,1.4,61.3,4.8,Normal,Mumbai,Spring
2020-04-23,2020,4,33.21,5.44,80.0,13.0,Normal,Mumbai,Spring
2020-04-24,2020,4,32.77,1.31,47.1,9.8,Normal,Mumbai,Spring
2020-04-25,2020,4,33.64,0.09,52.8,14.6,Normal,Mumbai,Spring
